onset	duration	trial_type	taskName	trialType	trialDur	response_time	blockNum	setSize	possCorr	boldRun	condition	numCorr	numErr	numTrial	respMade	runNum	startTRreal	startTime	startTimeReal	timeOfTR
6.015483000000001	5.0	Instruct	instruct2	n/a	5.0	n/a	n/a	n/a	n/a	6	n/a	n/a	n/a	0.0	n/a	n/a	n/a	n/a	n/a	n/a
11.015483	2.0	Object2Back	nBackPic2	n/a	1.6	0.0	1.0	n/a	0.0	6	2.0	0.0	n/a	1.0	0.0	56.0	12.0	0.0	0.014552	-0.002302307
13.001971000000001	2.0	Object2Back	nBackPic2	n/a	1.6	0.0	1.0	n/a	0.0	6	2.0	0.0	n/a	2.0	0.0	56.0	14.0	2.0	2.00104	1.996445
15.002451	2.0	Object2Back	nBackPic2	n/a	1.6	0.36813	1.0	n/a	1.0	6	1.0	1.0	n/a	3.0	1.0	56.0	16.0	4.0	4.001519999999998	3.996641
17.003021	2.0	Object2Back	nBackPic2	n/a	1.6	0.43573	1.0	n/a	1.0	6	1.0	1.0	n/a	4.0	1.0	56.0	18.0	6.0	6.00209	5.9973519999999985
19.002441	2.0	Object2Back	nBackPic2	n/a	1.6	0.0	1.0	n/a	0.0	6	2.0	0.0	n/a	5.0	0.0	56.0	20.0	8.0	8.001510000000001	7.996809
21.002931	2.0	Object2Back	nBackPic2	n/a	1.6	0.36592	1.0	n/a	1.0	6	1.0	1.0	n/a	6.0	1.0	56.0	22.0	10.0	10.002	9.997319
23.002631	2.0	Object2Back	nBackPic2	n/a	1.6	0.0	1.0	n/a	0.0	6	2.0	0.0	n/a	7.0	0.0	56.0	24.0	12.0	12.0017	11.99853
25.002831	2.0	Object2Back	nBackPic2	n/a	1.6	0.0	1.0	n/a	0.0	6	2.0	0.0	n/a	8.0	0.0	56.0	26.0	14.0	14.0019	13.99712
27.003031	2.0	Object2Back	nBackPic2	n/a	1.6	0.0	1.0	n/a	0.0	6	2.0	0.0	n/a	9.0	0.0	56.0	28.0	16.0	16.0021	15.99693
29.002231	2.0	Object2Back	nBackPic2	n/a	1.6	0.0	1.0	n/a	0.0	6	2.0	0.0	n/a	10.0	0.0	56.0	30.0	18.0	18.0013	17.99655
31.002431	2.0	Object2Back	nBackPic2	n/a	1.6	0.35464	1.0	n/a	1.0	6	1.0	1.0	n/a	11.0	1.0	56.0	32.0	20.0	20.0015	19.99661
33.001931	2.0	Object2Back	nBackPic2	n/a	1.6	0.0	1.0	n/a	0.0	6	2.0	0.0	n/a	12.0	0.0	56.0	34.0	22.0	22.001	21.99663
35.001531	2.0	Object2Back	nBackPic2	n/a	1.6	0.0	1.0	n/a	0.0	6	2.0	0.0	n/a	13.0	0.0	56.0	36.0	24.0	24.0006	23.995420000000006
37.002131	2.0	Object2Back	nBackPic2	n/a	1.6	0.39636	1.0	n/a	1.0	6	1.0	1.0	n/a	14.0	1.0	56.0	38.0	26.0	26.0012	25.99634
39.001531	2.0	Object2Back	nBackPic2	n/a	1.6	0.0	1.0	n/a	0.0	6	2.0	0.0	n/a	15.0	0.0	56.0	40.0	28.0	28.0006	27.99587
41.063554899	5.0	Instruct	instruct2	n/a	5.0	n/a	n/a	n/a	n/a	6	n/a	n/a	n/a	0.0	n/a	n/a	n/a	n/a	n/a	n/a
46.063554898999996	30.0	AnimatedMovie	romanceMovie	n/a	29.9	n/a	2.0	n/a	n/a	6	1.0	n/a	n/a	1.0	n/a	56.0	47.0	0.0	3.4899e-05	-0.03743123
76.044858609	5.0	Instruct	instruct2	n/a	5.0	n/a	n/a	n/a	n/a	6	n/a	n/a	n/a	0.0	n/a	n/a	n/a	n/a	n/a	n/a
81.044858609	30.0	Rest	rest2	n/a	30.0	n/a	3.0	n/a	n/a	6	1.0	n/a	n/a	1.0	n/a	56.0	75.0	0.0	4.8609e-05	-0.005046047
111.04272784	5.0	Instruct	instruct2	n/a	5.0	n/a	n/a	n/a	n/a	6	n/a	n/a	n/a	0.0	n/a	n/a	n/a	n/a	n/a	n/a
116.04272784	2.0	WordRead	verbGeneration2	n/a	1.6	n/a	4.0	n/a	n/a	6	2.0	n/a	n/a	1.0	n/a	56.0	110.0	0.0	2.784e-05	-0.006797421999999999
118.04341000000001	2.0	WordRead	verbGeneration2	n/a	1.6	n/a	4.0	n/a	n/a	6	2.0	n/a	n/a	2.0	n/a	56.0	112.0	2.0	2.00071	1.99382
120.04348	2.0	WordRead	verbGeneration2	n/a	1.6	n/a	4.0	n/a	n/a	6	2.0	n/a	n/a	3.0	n/a	56.0	114.0	4.0	4.000780000000002	3.993794
122.04366	2.0	WordRead	verbGeneration2	n/a	1.6	n/a	4.0	n/a	n/a	6	2.0	n/a	n/a	4.0	n/a	56.0	116.0	6.0	6.00096	5.9938449999999985
124.04344	2.0	WordRead	verbGeneration2	n/a	1.6	n/a	4.0	n/a	n/a	6	2.0	n/a	n/a	5.0	n/a	56.0	118.0	8.0	8.000739999999999	7.993616
126.0438	2.0	WordRead	verbGeneration2	n/a	1.6	n/a	4.0	n/a	n/a	6	2.0	n/a	n/a	6.0	n/a	56.0	120.0	10.0	10.0011	9.993207
128.0433	2.0	WordRead	verbGeneration2	n/a	1.6	n/a	4.0	n/a	n/a	6	2.0	n/a	n/a	7.0	n/a	56.0	122.0	12.0	12.0006	11.99375
130.0429	2.0	WordRead	verbGeneration2	n/a	1.6	n/a	4.0	n/a	n/a	6	2.0	n/a	n/a	8.0	n/a	56.0	124.0	14.0	14.0002	13.9936
132.0436	2.0	VerbGen	verbGeneration2	n/a	1.6	n/a	4.0	n/a	n/a	6	1.0	n/a	n/a	9.0	n/a	56.0	126.0	16.0	16.0009	15.99363
134.0429	2.0	VerbGen	verbGeneration2	n/a	1.6	n/a	4.0	n/a	n/a	6	1.0	n/a	n/a	10.0	n/a	56.0	128.0	18.0	18.0002	17.99338
136.04319999999998	2.0	VerbGen	verbGeneration2	n/a	1.6	n/a	4.0	n/a	n/a	6	1.0	n/a	n/a	11.0	n/a	56.0	130.0	20.0	20.0005	19.99276
138.04319999999998	2.0	VerbGen	verbGeneration2	n/a	1.6	n/a	4.0	n/a	n/a	6	1.0	n/a	n/a	12.0	n/a	56.0	132.0	22.0	22.0005	21.99228
