onset	duration	trial_type	taskName	trialType	trialDur	response_time	blockNum	setSize	possCorr	boldRun	condition	numCorr	numErr	numTrial	respMade	runNum	startTRreal	startTime	startTimeReal	timeOfTR
6.0366833	5.0	Instruct	instruct2	n/a	5.0	n/a	n/a	n/a	n/a	3	n/a	n/a	n/a	0.0	n/a	n/a	n/a	n/a	n/a	n/a
11.036683300000002	3.33	MentalRotEasy	mentalRotation	1.0	3.15	1.0696	1.0	n/a	n/a	3	1.0	1.0	0.0	1.0	1.0	61.0	12.0	0.0	0.034888300000000004	-0.003729341
14.331825	3.33	MentalRotEasy	mentalRotation	2.0	3.15	0.83135	1.0	n/a	n/a	3	1.0	1.0	0.0	2.0	1.0	61.0	15.0	3.33	3.3300300000000003	2.997203
17.662235	3.33	MentalRotEasy	mentalRotation	2.0	3.15	0.65265	1.0	n/a	n/a	3	1.0	1.0	0.0	3.0	1.0	61.0	18.0	6.66	6.66044	5.994946
20.991925	3.33	MentalRotHard	mentalRotation	2.0	3.15	1.3513	1.0	n/a	n/a	3	3.0	1.0	0.0	4.0	1.0	61.0	21.0	9.99	9.99013	8.997518
24.322495	3.33	MentalRotHard	mentalRotation	1.0	3.15	0.90547	1.0	n/a	n/a	3	3.0	1.0	0.0	5.0	1.0	61.0	25.0	13.32	13.3207	12.99953
27.652895	3.33	MentalRotHard	mentalRotation	1.0	3.15	1.0512	1.0	n/a	n/a	3	3.0	1.0	0.0	6.0	1.0	61.0	28.0	16.65	16.6511	15.99635
30.982695	3.33	MentalRotMed	mentalRotation	1.0	3.15	0.83235	1.0	n/a	n/a	3	2.0	1.0	0.0	7.0	1.0	61.0	31.0	19.98	19.9809	18.99655
34.311895	3.33	MentalRotMed	mentalRotation	2.0	3.15	0.78982	1.0	n/a	n/a	3	2.0	0.0	1.0	8.0	1.0	61.0	35.0	23.31	23.3101	22.9997
37.696895	3.33	MentalRotMed	mentalRotation	2.0	3.15	1.6545	1.0	n/a	n/a	3	2.0	1.0	0.0	9.0	1.0	61.0	38.0	26.694000000000006	26.6951	25.99625
41.36759988000001	5.0	Instruct	instruct2	n/a	5.0	n/a	n/a	n/a	n/a	3	n/a	n/a	n/a	0.0	n/a	n/a	n/a	n/a	n/a	n/a
46.36759988000001	3.0	ScrambledMotion	emotionProcess	2.0	2.8	1.6856	2.0	n/a	n/a	3	2.0	1.0	0.0	1.0	1.0	61.0	47.0	0.0	0.00155988	-0.09105549
49.36670000000001	3.0	ScrambledMotion	emotionProcess	2.0	2.8	1.5894	2.0	n/a	n/a	3	2.0	0.0	1.0	2.0	1.0	61.0	50.0	3.0	3.00066	2.909925
52.36675	3.0	ScrambledMotion	emotionProcess	1.0	2.8	0.83575	2.0	n/a	n/a	3	2.0	1.0	0.0	3.0	1.0	61.0	53.0	6.0	6.00071	5.907586
55.3672	3.0	ScrambledMotion	emotionProcess	1.0	2.8	1.2446	2.0	n/a	n/a	3	2.0	1.0	0.0	4.0	1.0	61.0	56.0	9.0	9.00116	8.908271000000003
58.36654000000001	3.0	ScrambledMotion	emotionProcess	1.0	2.8	1.2957	2.0	n/a	n/a	3	2.0	1.0	0.0	5.0	1.0	61.0	59.0	12.0	12.0005	11.90827
61.36664	3.0	BiologicalMotion	emotionProcess	1.0	2.8	1.0842	2.0	n/a	n/a	3	1.0	1.0	0.0	6.0	1.0	61.0	62.0	15.0	15.0006	14.90899
64.36704	3.0	BiologicalMotion	emotionProcess	1.0	2.8	1.1192	2.0	n/a	n/a	3	1.0	1.0	0.0	7.0	1.0	61.0	65.0	18.0	18.000999999999994	17.9093
67.36624	3.0	BiologicalMotion	emotionProcess	1.0	2.8	0.96025	2.0	n/a	n/a	3	1.0	1.0	0.0	8.0	1.0	61.0	68.0	21.0	21.0002	20.9089
70.36604	3.0	BiologicalMotion	emotionProcess	1.0	2.8	0.71723	2.0	n/a	n/a	3	1.0	1.0	0.0	9.0	1.0	61.0	71.0	24.0	24.0	23.90763
73.36694	3.0	BiologicalMotion	emotionProcess	1.0	2.8	0.93823	2.0	n/a	n/a	3	1.0	1.0	0.0	10.0	1.0	61.0	74.0	27.0	27.0009	26.90883
76.16232533399999	5.0	Instruct	instruct2	n/a	5.0	n/a	n/a	n/a	n/a	3	n/a	n/a	n/a	0.0	n/a	n/a	n/a	n/a	n/a	n/a
81.16232533399999	30.0	AnimatedMovie	romanceMovie	n/a	29.9	n/a	3.0	n/a	n/a	3	1.0	n/a	n/a	1.0	n/a	61.0	82.0	0.0	5.5334e-05	-0.07881139999999999
111.744756097	5.0	Instruct	instruct2	n/a	5.0	n/a	n/a	n/a	n/a	3	n/a	n/a	n/a	0.0	n/a	n/a	n/a	n/a	n/a	n/a
116.744756097	3.75	FingerSeq	motorSequence2	n/a	3.35	3.1461	4.0	n/a	n/a	3	2.0	6.0	0.0	1.0	6.0	61.0	112.0	0.0	0.000156097	-0.007364204
120.49586	3.75	FingerSeq	motorSequence2	n/a	3.35	2.4064	4.0	n/a	n/a	3	2.0	6.0	0.0	2.0	6.0	61.0	115.0	3.75	3.75126	2.992677
124.24507	3.75	FingerSeq	motorSequence2	n/a	3.35	3.1416	4.0	n/a	n/a	3	2.0	2.0	3.0	3.0	5.0	61.0	119.0	7.5	7.50047	6.992806
127.9958	3.75	FingerSeq	motorSequence2	n/a	3.35	2.3264	4.0	n/a	n/a	3	2.0	6.0	0.0	4.0	6.0	61.0	123.0	11.25	11.2512	10.99376
131.745	3.75	FingerSimple	motorSequence2	n/a	3.35	1.7592	4.0	n/a	n/a	3	1.0	6.0	0.0	5.0	6.0	61.0	127.0	15.0	15.0004	14.993379999999998
135.4959	3.75	FingerSimple	motorSequence2	n/a	3.35	1.7136	4.0	n/a	n/a	3	1.0	6.0	0.0	6.0	6.0	61.0	130.0	18.75	18.7513	17.995420000000006
139.2455	3.75	FingerSimple	motorSequence2	n/a	3.35	1.742	4.0	n/a	n/a	3	1.0	6.0	0.0	7.0	6.0	61.0	134.0	22.5	22.5009	21.994670000000006
142.9952	3.75	FingerSimple	motorSequence2	n/a	3.35	1.8251	4.0	n/a	n/a	3	1.0	6.0	0.0	8.0	6.0	61.0	138.0	26.25	26.2506	25.99276
146.175892283	5.0	Instruct	instruct2	n/a	5.0	n/a	n/a	n/a	n/a	3	n/a	n/a	n/a	0.0	n/a	n/a	n/a	n/a	n/a	n/a
151.175892283	15.0	TheoryOfMind	ToM2	2.0	14.6	2.4071	5.0	n/a	n/a	3	1.0	1.0	0.0	1.0	1.0	61.0	147.0	0.0	9.2283e-05	-0.004920369
166.17770000000004	15.0	TheoryOfMind	ToM2	1.0	14.6	2.4836	5.0	n/a	n/a	3	1.0	1.0	0.0	2.0	1.0	61.0	162.0	15.0	15.0019	14.99434
181.090231982	5.0	Instruct	instruct2	n/a	5.0	n/a	n/a	n/a	n/a	3	n/a	n/a	n/a	0.0	n/a	n/a	n/a	n/a	n/a	n/a
186.090231982	30.0	Rest	rest2	n/a	30.0	n/a	6.0	n/a	n/a	3	1.0	n/a	n/a	1.0	n/a	61.0	182.0	0.0	3.1982e-05	-0.00731296
216.4452364	5.0	Instruct	instruct2	n/a	5.0	n/a	n/a	n/a	n/a	3	n/a	n/a	n/a	0.0	n/a	n/a	n/a	n/a	n/a	n/a
221.4452364	2.0	Object2Back	nBackPic2	n/a	1.6	0.0	7.0	n/a	0.0	3	2.0	0.0	n/a	1.0	0.0	61.0	217.0	0.0	0.0571364	-0.007485326
223.38821	2.0	Object2Back	nBackPic2	n/a	1.6	0.0	7.0	n/a	0.0	3	2.0	0.0	n/a	2.0	0.0	61.0	219.0	2.0	2.00011	1.992735
225.38824	2.0	Object2Back	nBackPic2	n/a	1.6	0.33786	7.0	n/a	1.0	3	1.0	1.0	n/a	3.0	1.0	61.0	221.0	4.0	4.00014	3.992202
