onset	duration	trial_type	taskName	trialType	trialDur	response_time	blockNum	setSize	possCorr	boldRun	condition	numCorr	numErr	numTrial	respMade	runNum	startTRreal	startTime	startTimeReal	timeOfTR
6.016816099999999	5.0	Instruct	instruct	n/a	5.0	n/a	n/a	n/a	n/a	5	n/a	n/a	n/a	0.0	n/a	n/a	n/a	n/a	n/a	n/a
11.0168161	2.0	UnpleasantScenes	affective	1.0	1.6	0.90079	1.0	n/a	n/a	5	n/a	1.0	0.0	1.0	1.0	55.0	12.0	0.0	0.016727099999999998	-0.005019358
13.001219	2.0	PleasantScenes	affective	2.0	1.6	1.1016	1.0	n/a	n/a	5	n/a	1.0	0.0	2.0	1.0	55.0	14.0	2.0	2.00113	1.995658
15.000849	2.0	UnpleasantScenes	affective	1.0	1.6	0.61961	1.0	n/a	n/a	5	n/a	1.0	0.0	3.0	1.0	55.0	16.0	4.0	4.00076	3.996115
17.001729	2.0	PleasantScenes	affective	2.0	1.6	0.6425	1.0	n/a	n/a	5	n/a	1.0	0.0	4.0	1.0	55.0	18.0	6.0	6.00164	5.995006
19.001789000000002	2.0	PleasantScenes	affective	2.0	1.6	0.58363	1.0	n/a	n/a	5	n/a	1.0	0.0	5.0	1.0	55.0	20.0	8.0	8.0017	7.994978
21.000989	2.0	UnpleasantScenes	affective	1.0	1.6	0.72814	1.0	n/a	n/a	5	n/a	1.0	0.0	6.0	1.0	55.0	22.0	10.0	10.0009	9.994
23.001289	2.0	UnpleasantScenes	affective	1.0	1.6	0.5568	1.0	n/a	n/a	5	n/a	1.0	0.0	7.0	1.0	55.0	24.0	12.0	12.0012	11.99414
25.001089	2.0	UnpleasantScenes	affective	1.0	1.6	0.8157399999999999	1.0	n/a	n/a	5	n/a	1.0	0.0	8.0	1.0	55.0	26.0	14.0	14.001	13.99411
27.001989000000002	2.0	PleasantScenes	affective	2.0	1.6	0.46677	1.0	n/a	n/a	5	n/a	1.0	0.0	9.0	1.0	55.0	28.0	16.0	16.0019	15.99516
