onset	duration	trial_type	taskName	trialType	trialDur	response_time	blockNum	setSize	possCorr	boldRun	condition	numCorr	numErr	numTrial	respMade	runNum	startTRreal	startTime	startTimeReal	timeOfTR
6.0230511	5.0	Instruct	instruct2	n/a	5.0	n/a	n/a	n/a	n/a	3	n/a	n/a	n/a	0.0	n/a	n/a	n/a	n/a	n/a	n/a
11.0230511	3.33	MentalRotEasy	mentalRotation	1.0	3.15	1.0172	1.0	n/a	n/a	3	1.0	1.0	0.0	1.0	1.0	61.0	12.0	0.0	0.0219451	-0.00235303
14.331906	3.33	MentalRotEasy	mentalRotation	2.0	3.15	1.2726	1.0	n/a	n/a	3	1.0	1.0	0.0	2.0	1.0	61.0	15.0	3.33	3.3308	2.99784
17.661825999999994	3.33	MentalRotEasy	mentalRotation	2.0	3.15	1.2306	1.0	n/a	n/a	3	1.0	1.0	0.0	3.0	1.0	61.0	18.0	6.66	6.66072	5.9989300000000005
20.991296	3.33	MentalRotHard	mentalRotation	2.0	3.15	1.5537	1.0	n/a	n/a	3	3.0	0.0	1.0	4.0	1.0	61.0	21.0	9.99	9.99019	8.99738
24.321406	3.33	MentalRotHard	mentalRotation	1.0	3.15	1.5187	1.0	n/a	n/a	3	3.0	1.0	0.0	5.0	1.0	61.0	25.0	13.32	13.3203	12.9998
27.651806	3.33	MentalRotHard	mentalRotation	1.0	3.15	2.0439	1.0	n/a	n/a	3	3.0	0.0	1.0	6.0	1.0	61.0	28.0	16.65	16.6507	15.9986
30.981706	3.33	MentalRotMed	mentalRotation	1.0	3.15	1.8706	1.0	n/a	n/a	3	2.0	1.0	0.0	7.0	1.0	61.0	31.0	19.98	19.9806	18.9997
34.312106	3.33	MentalRotMed	mentalRotation	2.0	3.15	1.3741	1.0	n/a	n/a	3	2.0	1.0	0.0	8.0	1.0	61.0	35.0	23.31	23.311	22.9987
37.695606	3.33	MentalRotMed	mentalRotation	2.0	3.15	2.1015	1.0	n/a	n/a	3	2.0	1.0	0.0	9.0	1.0	61.0	38.0	26.694000000000006	26.6945	25.9996
41.11485532	5.0	Instruct	instruct2	n/a	5.0	n/a	n/a	n/a	n/a	3	n/a	n/a	n/a	0.0	n/a	n/a	n/a	n/a	n/a	n/a
46.11485532	3.0	ScrambledMotion	emotionProcess	2.0	2.8	0.99759	2.0	n/a	n/a	3	2.0	1.0	0.0	1.0	1.0	61.0	47.0	0.0	0.00114532	-0.0418974
49.11413	3.0	ScrambledMotion	emotionProcess	2.0	2.8	1.3439	2.0	n/a	n/a	3	2.0	0.0	1.0	2.0	1.0	61.0	50.0	3.0	3.00042	2.95821
52.11433	3.0	ScrambledMotion	emotionProcess	1.0	2.8	0.66533	2.0	n/a	n/a	3	2.0	1.0	0.0	3.0	1.0	61.0	53.0	6.0	6.00062	5.9584
55.11413	3.0	ScrambledMotion	emotionProcess	1.0	2.8	0.81079	2.0	n/a	n/a	3	2.0	1.0	0.0	4.0	1.0	61.0	56.0	9.0	9.00042	8.95854
58.11431	3.0	ScrambledMotion	emotionProcess	1.0	2.8	0.78218	2.0	n/a	n/a	3	2.0	1.0	0.0	5.0	1.0	61.0	59.0	12.0	12.0006	11.9594
61.11371	3.0	BiologicalMotion	emotionProcess	1.0	2.8	0.72926	2.0	n/a	n/a	3	1.0	1.0	0.0	6.0	1.0	61.0	62.0	15.0	15.0	14.9594
64.11430999999999	3.0	BiologicalMotion	emotionProcess	1.0	2.8	0.86275	2.0	n/a	n/a	3	1.0	0.0	1.0	7.0	1.0	61.0	65.0	18.0	18.0006	17.9612
67.11461	3.0	BiologicalMotion	emotionProcess	1.0	2.8	0.9902	2.0	n/a	n/a	3	1.0	1.0	0.0	8.0	1.0	61.0	68.0	21.0	21.0009	20.9595
70.11430999999999	3.0	BiologicalMotion	emotionProcess	1.0	2.8	0.69709	2.0	n/a	n/a	3	1.0	1.0	0.0	9.0	1.0	61.0	71.0	24.0	24.0006	23.9597
73.11391	3.0	BiologicalMotion	emotionProcess	1.0	2.8	0.62774	2.0	n/a	n/a	3	1.0	1.0	0.0	10.0	1.0	61.0	74.0	27.0	27.0002	26.959
76.086052983	5.0	Instruct	instruct2	n/a	5.0	n/a	n/a	n/a	n/a	3	n/a	n/a	n/a	0.0	n/a	n/a	n/a	n/a	n/a	n/a
81.086052983	30.0	AnimatedMovie	romanceMovie	n/a	29.9	n/a	3.0	n/a	n/a	3	1.0	n/a	n/a	1.0	n/a	61.0	81.0	0.0	4.298300000000001e-05	-1.0373
111.058498394	5.0	Instruct	instruct2	n/a	5.0	n/a	n/a	n/a	n/a	3	n/a	n/a	n/a	0.0	n/a	n/a	n/a	n/a	n/a	n/a
116.058498394	3.75	FingerSeq	motorSequence2	n/a	3.35	2.0072	4.0	n/a	n/a	3	2.0	6.0	0.0	1.0	6.0	61.0	94.0	0.0	9.8394e-05	-0.997
119.8093	3.75	FingerSeq	motorSequence2	n/a	3.35	1.8076	4.0	n/a	n/a	3	2.0	6.0	0.0	2.0	6.0	61.0	98.0	3.75	3.7509	3.00225
123.559	3.75	FingerSeq	motorSequence2	n/a	3.35	1.77	4.0	n/a	n/a	3	2.0	6.0	0.0	3.0	6.0	61.0	102.0	7.5	7.5006	7.00188
127.3093	3.75	FingerSeq	motorSequence2	n/a	3.35	1.8151	4.0	n/a	n/a	3	2.0	6.0	0.0	4.0	6.0	61.0	106.0	11.25	11.2509	11.0021
131.0587	3.75	FingerSimple	motorSequence2	n/a	3.35	1.7533	4.0	n/a	n/a	3	1.0	6.0	0.0	5.0	6.0	61.0	109.0	15.0	15.0003	14.0014
134.8091	3.75	FingerSimple	motorSequence2	n/a	3.35	1.6078	4.0	n/a	n/a	3	1.0	6.0	0.0	6.0	6.0	61.0	113.0	18.75	18.7507	18.0032
138.5584	3.75	FingerSimple	motorSequence2	n/a	3.35	1.4480000000000002	4.0	n/a	n/a	3	1.0	6.0	0.0	7.0	6.0	61.0	117.0	22.5	22.5	22.0018
142.3089	3.75	FingerSimple	motorSequence2	n/a	3.35	1.4808	4.0	n/a	n/a	3	1.0	6.0	0.0	8.0	6.0	61.0	121.0	26.25	26.2505	26.0029
146.077980474	5.0	Instruct	instruct2	n/a	5.0	n/a	n/a	n/a	n/a	3	n/a	n/a	n/a	0.0	n/a	n/a	n/a	n/a	n/a	n/a
151.077980474	15.0	TheoryOfMind	ToM2	2.0	14.6	1.776	5.0	n/a	n/a	3	1.0	1.0	0.0	1.0	1.0	61.0	128.0	0.0	8.0474e-05	-0.995954
166.0787	15.0	TheoryOfMind	ToM2	1.0	14.6	1.9561	5.0	n/a	n/a	3	1.0	1.0	0.0	2.0	1.0	61.0	143.0	15.0	15.0008	14.0028
181.053924894	5.0	Instruct	instruct2	n/a	5.0	n/a	n/a	n/a	n/a	3	n/a	n/a	n/a	0.0	n/a	n/a	n/a	n/a	n/a	n/a
186.053924894	30.0	Rest	rest2	n/a	30.0	n/a	6.0	n/a	n/a	3	1.0	n/a	n/a	1.0	n/a	61.0	162.0	0.0	2.4894000000000006e-05	-0.99582
216.07258819999998	5.0	Instruct	instruct2	n/a	5.0	n/a	n/a	n/a	n/a	3	n/a	n/a	n/a	0.0	n/a	n/a	n/a	n/a	n/a	n/a
221.07258819999998	2.0	Object2Back	nBackPic2	n/a	1.6	0.0	7.0	n/a	0.0	3	2.0	0.0	n/a	1.0	0.0	61.0	196.0	0.0	0.0123882	-0.994367
223.06077	2.0	Object2Back	nBackPic2	n/a	1.6	0.0	7.0	n/a	0.0	3	2.0	0.0	n/a	2.0	0.0	61.0	197.0	2.0	2.00057	1.0052
225.06027000000003	2.0	Object2Back	nBackPic2	n/a	1.6	0.34669	7.0	n/a	1.0	3	1.0	1.0	n/a	3.0	1.0	61.0	199.0	4.0	4.00007	3.00529
227.06046	2.0	Object2Back	nBackPic2	n/a	1.6	0.34536999999999995	7.0	n/a	1.0	3	1.0	1.0	n/a	4.0	1.0	61.0	201.0	6.0	6.00026	5.00569
229.06059	2.0	Object2Back	nBackPic2	n/a	1.6	0.0	7.0	n/a	0.0	3	2.0	0.0	n/a	5.0	0.0	61.0	203.0	8.0	8.00039	7.007110000000001
231.0602	2.0	Object2Back	nBackPic2	n/a	1.6	0.0	7.0	n/a	0.0	3	2.0	0.0	n/a	6.0	0.0	61.0	205.0	10.0	10.0	9.00751
233.0608	2.0	Object2Back	nBackPic2	n/a	1.6	0.34871	7.0	n/a	1.0	3	1.0	1.0	n/a	7.0	1.0	61.0	207.0	12.0	12.0006	11.0055
235.0602	2.0	Object2Back	nBackPic2	n/a	1.6	0.33707	7.0	n/a	1.0	3	1.0	1.0	n/a	8.0	1.0	61.0	209.0	14.0	14.0	13.0054
237.0606	2.0	Object2Back	nBackPic2	n/a	1.6	0.0	7.0	n/a	0.0	3	2.0	0.0	n/a	9.0	0.0	61.0	211.0	16.0	16.0004	15.005999999999998
239.0608	2.0	Object2Back	nBackPic2	n/a	1.6	0.0	7.0	n/a	0.0	3	2.0	0.0	n/a	10.0	0.0	61.0	213.0	18.0	18.0006	17.0052
241.0602	2.0	Object2Back	nBackPic2	n/a	1.6	0.33284	7.0	n/a	1.0	3	1.0	1.0	n/a	11.0	1.0	61.0	215.0	20.0	20.0	19.0056
243.0611	2.0	Object2Back	nBackPic2	n/a	1.6	0.0	7.0	n/a	0.0	3	2.0	0.0	n/a	12.0	0.0	61.0	217.0	22.0	22.0009	21.0058
245.0603	2.0	Object2Back	nBackPic2	n/a	1.6	0.61787	7.0	n/a	1.0	3	1.0	1.0	n/a	13.0	1.0	61.0	219.0	24.0	24.0001	23.0061
