onset	duration	trial_type	taskName	trialType	trialDur	response_time	blockNum	setSize	possCorr	boldRun	condition	numCorr	numErr	numTrial	respMade	runNum	startTRreal	startTime	startTimeReal	timeOfTR
6.054524000000002	5.0	Instruct	instruct	n/a	5.0	n/a	n/a	n/a	n/a	5	n/a	n/a	n/a	0.0	n/a	n/a	n/a	n/a	n/a	n/a
11.054524	2.0	UnpleasantScenes	affective	1.0	1.6	0.89066	1.0	n/a	n/a	5	n/a	1.0	0.0	1.0	1.0	55.0	12.0	0.0	0.052841	-0.00438557
13.003783	2.0	PleasantScenes	affective	2.0	1.6	0.61825	1.0	n/a	n/a	5	n/a	1.0	0.0	2.0	1.0	55.0	14.0	2.0	2.0021	1.99616
15.001823000000002	2.0	UnpleasantScenes	affective	1.0	1.6	0.5576	1.0	n/a	n/a	5	n/a	1.0	0.0	3.0	1.0	55.0	16.0	4.0	4.00014	3.997305
17.003493	2.0	PleasantScenes	affective	2.0	1.6	0.61305	1.0	n/a	n/a	5	n/a	1.0	0.0	4.0	1.0	55.0	18.0	6.0	6.00181	5.996499
19.004053	2.0	PleasantScenes	affective	2.0	1.6	0.7903399999999999	1.0	n/a	n/a	5	n/a	1.0	0.0	5.0	1.0	55.0	20.0	8.0	8.002369999999999	7.996581
21.003583	2.0	UnpleasantScenes	affective	1.0	1.6	0.62198	1.0	n/a	n/a	5	n/a	1.0	0.0	6.0	1.0	55.0	22.0	10.0	10.0019	9.996313
23.003783	2.0	UnpleasantScenes	affective	1.0	1.6	0.78268	1.0	n/a	n/a	5	n/a	1.0	0.0	7.0	1.0	55.0	24.0	12.0	12.0021	11.99597
25.001683	2.0	UnpleasantScenes	affective	1.0	1.6	0.57581	1.0	n/a	n/a	5	n/a	1.0	0.0	8.0	1.0	55.0	26.0	14.0	14.0	13.99712
27.002983	2.0	PleasantScenes	affective	2.0	1.6	0.85165	1.0	n/a	n/a	5	n/a	1.0	0.0	9.0	1.0	55.0	28.0	16.0	16.0013	15.99784
29.004183	2.0	PleasantScenes	affective	2.0	1.6	0.60422	1.0	n/a	n/a	5	n/a	1.0	0.0	10.0	1.0	55.0	30.0	18.0	18.0025	17.99628
31.003883000000002	2.0	PleasantScenes	affective	2.0	1.6	0.79979	1.0	n/a	n/a	5	n/a	1.0	0.0	11.0	1.0	55.0	32.0	20.0	20.0022	19.99709
33.003682999999995	2.0	UnpleasantScenes	affective	1.0	1.6	0.97893	1.0	n/a	n/a	5	n/a	1.0	0.0	12.0	1.0	55.0	34.0	22.0	22.002	21.99571
35.003283	2.0	PleasantScenes	affective	2.0	1.6	0.66468	1.0	n/a	n/a	5	n/a	1.0	0.0	13.0	1.0	55.0	36.0	24.0	24.0016	23.99586
37.002283	2.0	UnpleasantScenes	affective	1.0	1.6	0.57468	1.0	n/a	n/a	5	n/a	1.0	0.0	14.0	1.0	55.0	38.0	26.0	26.0006	25.99661
39.003783	2.0	UnpleasantScenes	affective	1.0	1.6	0.75247	1.0	n/a	n/a	5	n/a	1.0	0.0	15.0	1.0	55.0	40.0	28.0	28.0021	27.99655
41.402601931	5.0	Instruct	instruct	n/a	5.0	n/a	n/a	n/a	n/a	5	n/a	n/a	n/a	0.0	n/a	n/a	n/a	n/a	n/a	n/a
46.40260193100001	3.75	FingerSimple	motorSequence	1.0	3.35	2.6965	2.0	n/a	n/a	5	n/a	6.0	0.0	1.0	6.0	55.0	47.0	0.0	0.000331931	-0.00480523
50.15312	3.75	FingerSimple	motorSequence	1.0	3.35	2.3485	2.0	n/a	n/a	5	n/a	6.0	0.0	2.0	6.0	55.0	50.0	3.75	3.75085	2.9980450000000003
53.90365	3.75	FingerSimple	motorSequence	1.0	3.35	2.1489	2.0	n/a	n/a	5	n/a	6.0	0.0	3.0	6.0	55.0	54.0	7.5	7.50138	6.999825
57.65277	3.75	FingerSimple	motorSequence	1.0	3.35	2.211	2.0	n/a	n/a	5	n/a	6.0	0.0	4.0	6.0	55.0	58.0	11.25	11.2505	10.9954
61.403969999999994	3.75	FingerSeq	motorSequence	2.0	3.35	2.697	2.0	n/a	n/a	5	n/a	6.0	0.0	5.0	6.0	55.0	62.0	15.0	15.0017	14.99602
65.15276999999999	3.75	FingerSeq	motorSequence	2.0	3.35	2.251	2.0	n/a	n/a	5	n/a	4.0	1.0	6.0	5.0	55.0	65.0	18.75	18.7505	17.99539
68.90347	3.75	FingerSeq	motorSequence	2.0	3.35	2.8292	2.0	n/a	n/a	5	n/a	6.0	0.0	7.0	6.0	55.0	69.0	22.5	22.5012	21.99566
72.65326999999998	3.75	FingerSeq	motorSequence	2.0	3.35	3.0001	2.0	n/a	n/a	5	n/a	6.0	0.0	8.0	6.0	55.0	72.0	26.25	26.251	25.99575
76.217164795	5.0	Instruct	instruct	n/a	5.0	n/a	n/a	n/a	n/a	5	n/a	n/a	n/a	0.0	n/a	n/a	n/a	n/a	n/a	n/a
81.217164795	2.0	Objects	checkerBoard	1.0	1.6	n/a	3.0	n/a	n/a	5	n/a	n/a	n/a	1.0	n/a	55.0	81.0	0.0	0.000364795	-0.006134519000000001
83.21754	2.0	Objects	checkerBoard	2.0	1.6	n/a	3.0	n/a	n/a	5	n/a	n/a	n/a	2.0	n/a	55.0	83.0	2.0	2.00074	1.993277
85.21961	2.0	Objects	checkerBoard	1.0	1.6	n/a	3.0	n/a	n/a	5	n/a	n/a	n/a	3.0	n/a	55.0	85.0	4.0	4.00281	3.9928
87.21686000000003	2.0	Objects	checkerBoard	2.0	1.6	n/a	3.0	n/a	n/a	5	n/a	n/a	n/a	4.0	n/a	55.0	87.0	6.0	6.00006	5.992768
89.21828000000002	2.0	Objects	checkerBoard	1.0	1.6	n/a	3.0	n/a	n/a	5	n/a	n/a	n/a	5.0	n/a	55.0	89.0	8.0	8.00148	7.993556
91.2171	2.0	Objects	checkerBoard	2.0	1.6	n/a	3.0	n/a	n/a	5	n/a	n/a	n/a	6.0	n/a	55.0	91.0	10.0	10.0003	9.992063
93.2181	2.0	Objects	checkerBoard	1.0	1.6	n/a	3.0	n/a	n/a	5	n/a	n/a	n/a	7.0	n/a	55.0	93.0	12.0	12.0013	11.99242
95.2178	2.0	Objects	checkerBoard	2.0	1.6	n/a	3.0	n/a	n/a	5	n/a	n/a	n/a	8.0	n/a	55.0	95.0	14.0	14.001	13.99313
97.2185	2.0	Objects	checkerBoard	1.0	1.6	n/a	3.0	n/a	n/a	5	n/a	n/a	n/a	9.0	n/a	55.0	97.0	16.0	16.0017	15.99461
99.2173	2.0	Objects	checkerBoard	2.0	1.6	n/a	3.0	n/a	n/a	5	n/a	n/a	n/a	10.0	n/a	55.0	99.0	18.0	18.0005	17.9938
101.2179	2.0	Objects	checkerBoard	1.0	1.6	n/a	3.0	n/a	n/a	5	n/a	n/a	n/a	11.0	n/a	55.0	101.0	20.0	20.0011	19.99222
103.2176	2.0	Objects	checkerBoard	2.0	1.6	n/a	3.0	n/a	n/a	5	n/a	n/a	n/a	12.0	n/a	55.0	103.0	22.0	22.0008	21.99283
