onset	duration	trial_type	taskName	trialType	trialDur	response_time	blockNum	setSize	possCorr	boldRun	condition	numCorr	numErr	numTrial	respMade	runNum	startTRreal	startTime	startTimeReal	timeOfTR
6.0004078210000005	5.0	Instruct	instruct	n/a	5.0	n/a	n/a	n/a	n/a	5	n/a	n/a	n/a	0.0	n/a	n/a	n/a	n/a	n/a	n/a
11.000407821	3.0	DigitJudgement	arithmetic	2.0	2.6	0.97597	1.0	n/a	n/a	5	1.0	1.0	0.0	1.0	1.0	63.0	12.0	0.0	0.000314821	-0.004102301
14.002232999999999	3.0	DigitJudgement	arithmetic	2.0	2.6	0.56262	1.0	n/a	n/a	5	0.0	1.0	0.0	2.0	1.0	63.0	15.0	3.0	3.0021400000000003	2.995462
17.003353	3.0	DigitJudgement	arithmetic	2.0	2.6	0.5783	1.0	n/a	n/a	5	0.0	1.0	0.0	3.0	1.0	63.0	18.0	6.0	6.00326	5.995481
20.001593	3.0	DigitJudgement	arithmetic	2.0	2.6	0.45953	1.0	n/a	n/a	5	1.0	1.0	0.0	4.0	1.0	63.0	21.0	9.0	9.0015	8.995151
23.000493	3.0	DigitJudgement	arithmetic	2.0	2.6	0.7390899999999999	1.0	n/a	n/a	5	1.0	1.0	0.0	5.0	1.0	63.0	24.0	12.0	12.0004	11.99513
26.002193	3.0	Math	arithmetic	1.0	2.6	1.1065	1.0	n/a	n/a	5	0.0	1.0	0.0	6.0	1.0	63.0	27.0	15.0	15.0021	14.99545
29.000193	3.0	Math	arithmetic	1.0	2.6	0.73021	1.0	n/a	n/a	5	1.0	1.0	0.0	7.0	1.0	63.0	30.0	18.0	18.0001	17.99619
32.002693	3.0	Math	arithmetic	1.0	2.6	0.7910699999999999	1.0	n/a	n/a	5	1.0	1.0	0.0	8.0	1.0	63.0	33.0	21.0	21.0026	20.99565
35.002793	3.0	Math	arithmetic	1.0	2.6	0.96936	1.0	n/a	n/a	5	0.0	1.0	0.0	9.0	1.0	63.0	36.0	24.0	24.0027	23.99533
38.000793	3.0	Math	arithmetic	1.0	2.6	1.0834	1.0	n/a	n/a	5	0.0	1.0	0.0	10.0	1.0	63.0	39.0	27.0	27.0007	26.99473
41.103290528	5.0	Instruct	instruct	n/a	5.0	n/a	n/a	n/a	n/a	5	n/a	n/a	n/a	0.0	n/a	n/a	n/a	n/a	n/a	n/a
46.103290528	2.0	IntervalTiming	intervalTiming	1.0	1.6	0.84201	2.0	n/a	n/a	5	n/a	1.0	0.0	1.0	1.0	63.0	47.0	0.0	0.000320528	-0.02232353
48.103359999999995	2.0	IntervalTiming	intervalTiming	1.0	1.6	0.62457	2.0	n/a	n/a	5	n/a	0.0	1.0	2.0	1.0	63.0	49.0	2.0	2.0003900000000003	1.978072
50.10528	2.0	IntervalTiming	intervalTiming	2.0	1.6	0.7219	2.0	n/a	n/a	5	n/a	1.0	0.0	3.0	1.0	63.0	51.0	4.0	4.00231	3.976982
