onset	duration	trial_type	taskName	trialType	trialDur	response_time	blockNum	setSize	possCorr	boldRun	condition	numCorr	numErr	numTrial	respMade	runNum	startTRreal	startTime	startTimeReal	timeOfTR
6.021567000000001	5.0	Instruct	instruct		5.0					8				0.0						
11.021567	2.0	VisualSearchEasy	visualSearch	2.0	1.6	0.9093	1.0	4.0		8		1.0	0.0	1.0	1.0	66.0	12.0	0.0	0.020354	-0.04272206
13.002333	2.0	VisualSearchEasy	visualSearch	1.0	1.6	0.63367	1.0	4.0		8		1.0	0.0	2.0	1.0	66.0	14.0	2.0	2.0011200000000002	1.9573639999999999
15.002273	2.0	VisualSearchEasy	visualSearch	2.0	1.6	0.52387	1.0	4.0		8		1.0	0.0	3.0	1.0	66.0	16.0	4.0	4.00106	3.95831
17.001253	2.0	VisualSearchEasy	visualSearch	2.0	1.6	0.45261999999999997	1.0	4.0		8		1.0	0.0	4.0	1.0	66.0	18.0	6.0	6.00004	5.956962
19.002373	2.0	VisualSearchEasy	visualSearch	1.0	1.6	0.5091399999999999	1.0	4.0		8		1.0	0.0	5.0	1.0	66.0	20.0	8.0	8.00116	7.957973
21.002013	2.0	VisualSearchMed	visualSearch	1.0	1.6	0.53093	1.0	8.0		8		1.0	0.0	6.0	1.0	66.0	22.0	10.0	10.0008	9.956635
23.001913000000002	2.0	VisualSearchMed	visualSearch	1.0	1.6	0.5059	1.0	8.0		8		1.0	0.0	7.0	1.0	66.0	24.0	12.0	12.0007	11.95607
25.001813	2.0	VisualSearchMed	visualSearch	1.0	1.6	0.5209	1.0	8.0		8		1.0	0.0	8.0	1.0	66.0	26.0	14.0	14.0006	13.95566
27.002013	2.0	VisualSearchMed	visualSearch	1.0	1.6	0.47007	1.0	8.0		8		1.0	0.0	9.0	1.0	66.0	28.0	16.0	16.0008	15.956629999999999
29.002413	2.0	VisualSearchMed	visualSearch	1.0	1.6	0.57493	1.0	8.0		8		1.0	0.0	10.0	1.0	66.0	30.0	18.0	18.0012	17.956570000000006
31.001813	2.0	VisualSearchHard	visualSearch	2.0	1.6	0.72245	1.0	12.0		8		1.0	0.0	11.0	1.0	66.0	32.0	20.0	20.0006	19.955679999999997
33.001213	2.0	VisualSearchHard	visualSearch	1.0	1.6	0.42845	1.0	12.0		8		1.0	0.0	12.0	1.0	66.0	34.0	22.0	22.0	21.95567
35.002213	2.0	VisualSearchHard	visualSearch	2.0	1.6	1.0999	1.0	12.0		8		1.0	0.0	13.0	1.0	66.0	36.0	24.0	24.000999999999998	23.9569
